,breed,tweet_id,timestamp,source,text,name,doggo,floofer,pupper,puppo,favorite_count,retweet_count,rating
1434,basenji,668507509523615744,1448237585,iPhone,This is a Birmingham Quagmire named Chuk. Loves to relax and watch the game while sippin on that iced mocha.  ,a,0,0,0,0,341,114,1.0
1435,Staffordshire_bullterrier,668496999348633600,1448235079,iPhone,This is Jo. Jo is a Swedish Queso. Tongue bigger than face. Tiny lil legs. Still no seatbelt. Simply careless.  ,Jo,0,0,0,0,430,143,0.8
1436,standard_poodle,668484198282485761,1448232027,iPhone,Good teamwork between these dogs. One is on lookout while other eats. Long necks. Nice big house. s good pups ,0,0,0,0,0,445,250,0.9
1437,golden_retriever,668286279830867968,1448184839,iPhone,Meet Rusty. Rusty's dreaming of a world where Twitter never got rid of favorites. Looks like a happy world.  ,Rusty,0,0,0,0,526,148,1.1
1438,soft-coated_wheaten_terrier,668274247790391296,1448181971,iPhone,Meet Sophie. Her son just got in the car to leave for college. Very touching. Perfect dramatic sunlight.  yaass ,Sophie,0,0,0,0,868,246,1.0
1439,Pembroke,668268907921326080,1448180698,iPhone,Here we have an Azerbaijani Buttermilk named Guss. He sees a demon baby Hitler behind his owner.  stays alert ,0,0,0,0,0,581,256,1.0
1440,Chihuahua,668248472370458624,1448175825,iPhone,Say hello to Bisquick. He is a Brown Douglass Fir terrier. Very inbred. Looks terrified.  still cute tho ,Bisquick,0,0,0,0,1041,521,0.8
1441,chow,668237644992782336,1448173244,iPhone,This is Torque. He served his nickel. Better not owe Torque money. Torque will find u.  cause I'm scared of him ,Torque,0,0,0,0,6502,3043,1.0
1442,chow,668221241640230912,1448169333,iPhone,These two dogs are Bo &amp; Smittens. Smittens is trying out a new deodorant and wanted Bo to smell it.  true pals ,0,0,0,0,0,531,214,1.0
1443,Labrador_retriever,668204964695683073,1448165452,iPhone,This is Ron. Ron's currently experiencing a brain freeze. Damn it Ron.  ,Ron,0,0,0,0,579,205,0.8
1444,Blenheim_spaniel,668190681446379520,1448162047,iPhone,This is Skittles. I would kidnap Skittles. Pink dog in back hasn't moved in days.  ,Skittles,0,0,0,0,682,208,1.2
1445,Chihuahua,668171859951755264,1448157560,iPhone,This is a Trans Siberian Kellogg named Alfonso. Huge ass eyeballs. Actually Dobby from Harry Potter.  ,a,0,0,0,0,515,205,0.7
1446,Pembroke,668113020489474048,1448143531,iPhone,This is Alfie. He's that one hypocritical gym teacher who made you run laps. Great posture. Cool bench.  ,Alfie,0,0,0,0,696,263,0.6
1447,Labrador_retriever,667924896115245057,1448098679,iPhone,This is Jiminy. He has always wanted to be a cheerleader. Can jump high enough to get on other dog. Go Jiminy.  ,Jiminy,0,0,0,0,313,119,0.9
1448,Norwegian_elkhound,667902449697558528,1448093327,iPhone,This is Cleopatricia. She is a northern Paperback Maple. Set up hammock somehow.  would chill in hammock with ,Cleopatricia,0,0,0,0,883,392,0.9
1449,Pomeranian,667886921285246976,1448089625,iPhone,This is Erik. He's fucken massive. But also kind. Let's people hug him for free. Looks soft.  I would hug Erik ,Erik,0,0,0,0,1976,1160,1.1
1450,malamute,667885044254572545,1448089177,iPhone,Meet Stu. Stu has stacks on stacks and an eye made of pure gold.  pay for my tuition pls ,Stu,0,0,0,0,854,519,1.0
1451,malamute,667861340749471744,1448083526,iPhone,This is a Shotokon Macadamia mix named Cheryl. Sophisticated af. Looks like a disappointed librarian. Shh (lol)  ,a,0,0,0,0,251,84,0.9
1452,miniature_pinscher,667832474953625600,1448076644,iPhone,"THE EYES 

I'm sorry. These are supposed to be funny but your dogs are too adorable ",0,0,0,0,0,297,68,1.2
1453,flat-coated_retriever,667801013445750784,1448069143,iPhone,OMIGOD  ,0,0,0,0,0,341,100,1.2
1454,dalmatian,667793409583771648,1448067330,iPhone,Dogs only please. Small cows and other non canines will not be tolerated. Sick tattoos tho  ,0,0,0,0,0,722,352,0.8
1455,West_Highland_white_terrier,667773195014021121,1448062510,Client,This is a rare Hungarian Pinot named Jessiga. She is either mid-stroke or got stuck in the washing machine.  ,a,0,0,0,0,241,59,0.8
1456,kuvasz,667728196545200128,1448051782,Client,Meet Olive. He comes to spot by tree to reminisce of simpler times and truly admire his place in the universe.  ,Olive,0,0,0,0,388,159,1.1
1457,toy_poodle,667546741521195010,1448008520,Client,Here is George. George took a selfie of his new man bun and that is downright epic. (Also looks like Rand Paul)  ,George,0,0,0,0,346,134,0.9
1458,Pomeranian,667544320556335104,1448007943,Client,"This is Kial. Kial is either wearing a cape, which would be rad, or flashing us, which would be rude.  or  ",Kial,0,0,0,0,903,556,1.0
1459,Yorkshire_terrier,667538891197542400,1448006648,Client,"This is a southwest Coriander named Klint. Hat looks expensive. Still on house arrest :(
 ",a,0,0,0,0,213,72,0.9
1460,Pembroke,667534815156183040,1448005676,Client,"This is Frank (pronounced ""Fronq""). Too many boxing gloves, not enough passion. Frank is a lover not a fighter.  ",Frank,0,0,0,0,853,569,0.8
1461,golden_retriever,667530908589760512,1448004745,Client,"Meet Naphaniel. He doesn't necessarily enjoy his day job, but he's damn good at it.  ",Naphaniel,0,0,0,0,493,258,1.0
1462,Italian_greyhound,667517642048163840,1448001582,Client,This is Dook &amp; Milo. Dook is struggling to find who he really is and Milo is terrified of what that might be. s ,Dook,0,0,0,0,385,200,0.8
1463,beagle,667509364010450944,1447999608,Client,This a Norwegian Pewterschmidt named Tickles. Ears for days.  I care deeply for Tickles ,0,0,0,0,0,7056,2238,1.2
1464,Labrador_retriever,667502640335572993,1447998005,Client,Say hello to Hall and Oates. Oates is winking and Hall is contemplating the artistic entropy of the universe. s ,Hall,0,0,0,0,555,228,1.1
1465,Chihuahua,667495797102141441,1447996374,Client,This is Philippe from Soviet Russia. Commanding leader. Misplaced other boot. Hung flag himself.  charismatic af ,Philippe,0,0,0,0,549,292,0.9
1466,borzoi,667491009379606528,1447995232,Client,Two dogs in this one. Both are rare Jujitsu Pythagoreans. One slightly whiter than other. Long legs.  and  ,0,0,0,0,0,552,237,0.7
1467,toy_poodle,667470559035432960,1447990356,Client,This is a northern Wahoo named Kohl. He runs this town. Chases tumbleweeds. Draws gun wicked fast.  legendary ,a,0,0,0,0,269,101,1.1
1468,Tibetan_terrier,667455448082227200,1447986754,Client,This is Reese and Twips. Reese protects Twips. Both think they're too good for seat belts. Simply reckless. s ,Reese,0,0,0,0,199,66,0.7
1469,Labrador_retriever,667453023279554560,1447986176,Client,Meet Cupcake. I would do unspeakable things for Cupcake.  ,Cupcake,0,0,0,0,323,95,1.1
1470,Rottweiler,667435689202614272,1447982043,iPhone,Ermergerd  ,0,0,0,0,0,319,87,1.2
1471,Saint_Bernard,667405339315146752,1447974807,iPhone,This is Biden. Biden just tripped...  ,Biden,0,0,0,0,482,230,0.7
1472,papillon,667393430834667520,1447971968,iPhone,This is Fwed. He is a Canadian Asian Taylormade. Was having a blast until pink spiky football attacked.  ,Fwed,0,0,0,0,204,60,0.8
1473,golden_retriever,667211855547486208,1447928677,iPhone,This is Genevieve. She is a golden retriever cocktail mix. Comfortable close to wall. Shows no emotions.  ,Genevieve,0,0,0,0,511,254,0.9
1474,Siberian_husky,667200525029539841,1447925975,iPhone,This is Joshwa. He is a fuckboy supreme. He clearly relies on owner but doesn't respect them. Dreamy eyes tho  ,Joshwa,0,0,0,0,643,277,1.1
1475,Rottweiler,667192066997374976,1447923959,iPhone,*takes several long deep breaths* omg omg oMG OMG OMG OMGSJYBSNDUYWJO  ,0,0,0,0,0,405,114,1.2
1476,golden_retriever,667182792070062081,1447921747,iPhone,This is Timison. He just told an awful joke but is still hanging on to the hope that you'll laugh with him.  ,Timison,0,0,0,0,14885,6523,1.0
1477,vizsla,667177989038297088,1447920602,iPhone,This is a Dasani Kingfisher from Maine. His name is Daryl. Daryl doesn't like being swallowed by a panda.  ,a,0,0,0,0,196,57,0.8
1478,soft-coated_wheaten_terrier,667176164155375616,1447920167,iPhone,These are strange dogs. All have toupees. Long neck for dogs. In a shed of sorts? Work in groups?  still petable ,0,0,0,0,0,631,481,0.4
1479,toy_poodle,667174963120574464,1447919881,iPhone,"This is Clarence. His face says he doesn't want to be a donkey, but his tail is super pumped about it.  ",Clarence,0,0,0,0,257,86,0.9
1480,giant_schnauzer,667171260800061440,1447918998,iPhone,Say hello to Kenneth. He likes Reese's Puffs.  ,Kenneth,0,0,0,0,229,96,1.0
1481,miniature_pinscher,667165590075940865,1447917646,iPhone,This is Churlie. AKA Fetty Woof. Lost eye saving a school bus full of toddlers from a tsunami. Great guy.  ,Churlie,0,0,0,0,2778,1210,1.0
1482,golden_retriever,667160273090932737,1447916379,iPhone,This is Bradlay. He is a Ronaldinho Matsuyama mix. Can also mountain bike (wow). Loves that blue light lime.  ,Bradlay,0,0,0,0,264,65,1.1
1483,toy_poodle,667152164079423490,1447914445,iPhone,This is Pipsy. He is a fluffball. Enjoys traveling the sea &amp; getting tangled in leash.  I would kill for Pipsy ,Pipsy,0,0,0,0,49109,17958,1.2
1484,West_Highland_white_terrier,667138269671505920,1447911132,iPhone,Extremely intelligent dog here. Has learned to walk like human. Even has his own dog. Very impressive  ,0,0,0,0,0,4771,2341,1.0
1485,Pembroke,667119796878725120,1447906728,iPhone,This is Gabe. He is a southern Baklava. Gabe has always wanted to fit in with the other bananas.  fabulous ,Gabe,0,0,0,0,342,134,1.0
1486,Chihuahua,667090893657276420,1447899837,iPhone,This is Clybe. He is an Anemone Valdez. One ear works. Can look in 2 different directions at once. Tongue slip.  ,Clybe,0,0,0,0,342,131,0.7
1487,Chihuahua,667073648344346624,1447895726,iPhone,Here is Dave. He is actually just a skinny legged seal. Happy birthday Dave.  ,Dave,0,0,0,0,419,130,1.0
1488,Chesapeake_Bay_retriever,667062181243039745,1447892992,iPhone,This is Keet. He is a Floridian Amukamara. Absolutely epic propeller hat. Pristine tongue. Nice plaid.  ,Keet,0,0,0,0,223,56,1.0
1489,golden_retriever,667044094246576128,1447888679,iPhone, gimme now ,0,0,0,0,0,195,52,1.2
1490,Airedale,666835007768551424,1447838829,iPhone,These are Peruvian Feldspars. Their names are Cupit and Prencer. Both resemble Rand Paul. Sick outfits  &amp;  ,0,0,0,0,0,220,82,1.0
1491,Maltese_dog,666826780179869698,1447836868,iPhone, simply brilliant pup ,0,0,0,0,0,262,102,1.2
1492,miniature_schnauzer,666817836334096384,1447834735,iPhone,This is Jeph. He is a German Boston Shuttlecock. Enjoys couch. Lost body during French Revolution. True hero  ,Jeph,0,0,0,0,534,260,0.9
1493,English_setter,666804364988780544,1447831523,iPhone,This is Jockson. He is a Pinnacle Sagittarius. Fancy bandana. Enjoys lightly sucking on hot dog in nature.  ,Jockson,0,0,0,0,246,94,0.8
1494,Italian_greyhound,666781792255496192,1447826142,iPhone,This is a purebred Bacardi named Octaviath. Can shoot spaghetti out of mouth.  ,a,0,0,0,0,398,204,1.0
1495,miniature_poodle,666739327293083650,1447816017,iPhone,This is Lugan. He is a Bohemian Rhapsody. Very confused dog. Thinks his name is Rocky. Not amused by the snows  ,Lugan,0,0,0,0,241,68,1.0
1496,Labrador_retriever,666701168228331520,1447806919,iPhone,This is a golden Buckminsterfullerene named Johm. Drives trucks. Lumberjack (?). Enjoys wall.  would hug softly ,a,0,0,0,0,443,226,0.8
1497,German_shepherd,666691418707132416,1447804595,iPhone,This is Christoper. He is a spotted Penne. Can easily navigate stairs.  ,Christoper,0,0,0,0,190,50,0.8
1498,Border_collie,666649482315059201,1447794596,iPhone,Cool dog. Enjoys couch. Low monotone bark. Very nice kicks. Pisses milk (must be rare). Can't go down stairs.  ,0,0,0,0,0,905,599,0.4
1499,Ibizan_hound,666644823164719104,1447793486,iPhone,This is Jimothy. He is a Botwanian Gouda. Can write (impressive). Very erect tail. Still looking for hoco date.  ,Jimothy,0,0,0,0,236,87,0.9
1500,dalmatian,666454714377183233,1447748160,iPhone,I'll name the dogs from now on. This is Kreggory. He does parkour.  ,Kreggory,0,0,0,0,535,216,1.0
1501,curly-coated_retriever,666447344410484738,1447746403,iPhone,This is Scout. She is a black Downton Abbey. Isn't afraid to get dirty.  nothing bad to say ,Scout,0,0,0,0,105,22,0.9
1502,Chihuahua,666437273139982337,1447744002,iPhone,Here we see a lone northeastern Cumberbatch. Half ladybug. Only builds with bricks. Very confident with body.  ,0,0,0,0,0,130,51,0.7
1503,Chesapeake_Bay_retriever,666435652385423360,1447743615,iPhone,"""Can you behave? You're ruining my wedding day""
DOG: idgaf this flashlight tastes good as hell

 ",0,0,0,0,0,168,54,1.0
1504,Pembroke,666428276349472768,1447741857,iPhone,Here we have an Austrian Pulitzer. Collectors edition. Levitates (?).  would garden with ,0,0,0,0,0,168,87,0.7
1505,Blenheim_spaniel,666421158376562688,1447740160,iPhone,*internally screaming*  ,0,0,0,0,0,321,117,1.2
1506,toy_terrier,666418789513326592,1447739595,iPhone,This is Walter. He is an Alaskan Terrapin. Loves outdated bandanas. One ear still working. Cool house plant.  ,Walter,0,0,0,0,127,47,1.0
1507,black-and-tan_coonhound,666407126856765440,1447736814,iPhone,This is a southern Vesuvius bumblegruff. Can drive a truck (wow). Made friends with 5 other nifty dogs (neat).  ,a,0,0,0,0,112,42,0.7
1508,Chihuahua,666396247373291520,1447734221,iPhone,Oh goodness. A super rare northeast Qdoba kangaroo mix. Massive feet. No pouch (disappointing). Seems alert.  ,0,0,0,0,0,170,89,0.9
1509,soft-coated_wheaten_terrier,666373753744588802,1447728858,iPhone,Those are sunglasses and a jean jacket.  dog cool af ,0,0,0,0,0,193,95,1.1
1510,malamute,666353288456101888,1447723978,iPhone,Here we have a mixed Asiago from the Galápagos Islands. Only one ear working. Big fan of marijuana carpet.  ,0,0,0,0,0,227,74,0.8
1511,golden_retriever,666345417576210432,1447722102,iPhone,Look at this jokester thinking seat belt laws don't apply to him. Great tongue tho  ,0,0,0,0,0,305,143,1.0
1512,Maltese_dog,666287406224695296,1447708271,iPhone,This is an Albanian 3 1/2 legged  Episcopalian. Loves well-polished hardwood flooring. Penis on the collar.  ,an,0,0,0,0,151,69,0.9
1513,Italian_greyhound,666273097616637952,1447704859,iPhone,Can take selfies  ,0,0,0,0,0,179,79,1.1
1514,English_setter,666102155909144576,1447664104,iPhone,Oh my. Here you are seeing an Adobe Setter giving birth to twins!!! The world is an amazing place.  ,0,0,0,0,0,80,14,1.1
1515,Lhasa,666099513787052032,1447663474,iPhone,Can stand on stump for what seems like a while. Built that birdhouse? Impressive. Made friends with a squirrel.  ,0,0,0,0,0,159,72,0.8
1516,bloodhound,666094000022159362,1447662159,iPhone,This appears to be a Mongolian Presbyterian mix. Very tired. Tongue slip confirmed.  would lie down with ,0,0,0,0,0,166,76,0.9
1517,pug,666082916733198337,1447659517,iPhone,Here we have a well-established sunblockerspaniel. Lost his other flip-flop.  not very waterproof ,0,0,0,0,0,120,46,0.6
1518,Walker_hound,666073100786774016,1447657176,iPhone,Let's hope this flight isn't Malaysian (lol). What a dog! Almost completely camouflaged.  I trust this pilot ,0,0,0,0,0,327,172,1.0
1519,Gordon_setter,666071193221509120,1447656722,iPhone,Here we have a northern speckled Rhododendron. Much sass. Gives 0 fucks. Good tongue.  would caress sensually ,0,0,0,0,0,152,65,0.9
1520,golden_retriever,666063827256086533,1447654965,iPhone,This is the happiest dog you will ever see. Very committed owner. Nice couch.  ,the,0,0,0,0,486,226,1.0
1521,miniature_poodle,666058600524156928,1447653719,iPhone,Here is the Rand Paul of retrievers folks! He's probably good at poker. Can drink beer (lol rad).  good dog ,the,0,0,0,0,114,58,0.8
1522,chow,666055525042405380,1447652986,iPhone,Here is a Siberian heavily armored polar bear mix. Strong owner.  I would do unspeakable things to pet this dog ,a,0,0,0,0,444,258,1.0
1523,Bernese_mountain_dog,666050758794694657,1447651850,iPhone,This is a truly beautiful English Wilson Staff retriever. Has a nice phone. Privileged.  would trade lives with ,a,0,0,0,0,134,59,1.0
1524,miniature_pinscher,666049248165822465,1447651490,iPhone,Here we have a 1949 1st generation vulpix. Enjoys sweat tea and Fox News. Cannot be phased.  ,0,0,0,0,0,108,40,0.5
1525,Rhodesian_ridgeback,666044226329800704,1447650292,iPhone,This is a purebred Piers Morgan. Loves to Netflix and chill. Always looks like he forgot to unplug the iron.  ,a,0,0,0,0,304,143,0.6
1526,German_shepherd,666033412701032449,1447647714,iPhone,Here is a very happy pup. Big fan of well-maintained decks. Just look at that tongue.  would cuddle af ,a,0,0,0,0,126,46,0.9
1527,redbone,666029285002620928,1447646730,iPhone,This is a western brown Mitsubishi terrier. Upset about leaf. Actually 2 dogs here.  would walk the shit out of ,a,0,0,0,0,130,47,0.7
1528,Welsh_springer_spaniel,666020888022790149,1447644728,iPhone,Here we have a Japanese Irish Setter. Lost eye in Vietnam (?). Big fan of relaxing on stair.  would pet ,0,0,0,0,0,2529,519,0.8
1529,Labrador_retriever,891689557279858688,1501444731,iPhone,This is Darla. She commenced a snooze mid meal.  happens to the best of us ,Darla,0,0,0,0,42484,8799,1.3
1530,Labrador_retriever,879376492567855104,1498509068,iPhone,This is Jack AKA Stephen Furry. You're not scoring on him. Unless he slips down the slide.  would happily get blocked by ,Jack,0,0,0,0,16906,3179,1.2
1531,pug,872122724285648897,1496779635,iPhone,This is Kody. He's a baller. Wishes he was a little bit taller. Double dribbles often. Still  would happily get dunked on ,Kody,0,0,0,0,34912,8378,1.2
1532,French_bulldog,868880397819494401,1496006604,iPhone,This is Walter. He won't start hydrotherapy without his favorite floatie.  keep it pup Walter ,Walter,0,0,0,0,66914,15071,1.4
1533,malamute,859196978902773760,1493697897,iPhone,We only rate dogs. This is quite clearly a smol broken polar bear. We'd appreciate if you only send dogs. Thank you...  ,quite,0,0,0,0,93388,32198,1.2
1534,Bernese_mountain_dog,852189679701164033,1492027227,iPhone,This is Sailor. He has collected the best dirt in the area. As any good boy would. Under the impression you know what to do next.  ,Sailor,0,0,0,0,12081,1717,1.2
1535,kelpie,850145622816686080,1491539886,iPhone,This is Riley. He's making new friends. Jubilant as h*ck for the fun times ahead.  for all pups pictured ,Riley,0,0,0,0,17303,4172,1.1
1536,American_Staffordshire_terrier,847116187444137987,1490817612,iPhone,Unbelievable... We. Only. Rate. Dogs. Please stop sending in other things like this Blossoming Flop Kangaroo. Thank you...  ,0,0,0,0,0,22808,3513,1.1
1537,Samoyed,841833993020538882,1489558239,iPhone,RT @dog_rates: This is Ken. His cheeks are magic.  (IG: ken_shiba) ,Ken,0,0,0,0,0,17109,1.3
1538,Labrador_retriever,841439858740625411,1489464270,iPhone,Here we have some incredible doggos for #K9VeteransDay. All brave as h*ck. Salute your dog in solidarity.  for all ,0,0,0,0,0,13578,4092,1.4
1539,Norwich_terrier,839549326359670784,1489017132,iPhone,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push.  would happily oblige ",Winston,0,0,0,0,29597,8652,1.2
1540,Chesapeake_Bay_retriever,835264098648616962,1487995454,iPhone,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush.  Lola requests your help

 ",Lola,0,0,0,0,8382,1899,1.2
1541,American_Staffordshire_terrier,835152434251116546,1487968831,iPhone,When you're so blinded by your systematic plagiarism that you forget what day it is.  ,0,0,0,0,0,24241,3387,0.0
1542,soft-coated_wheaten_terrier,834931633769889797,1487916188,iPhone,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera.  ,Tucker,0,0,0,0,11696,1847,1.2
1543,golden_retriever,834574053763584002,1487830934,iPhone,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too.  ,0,1,0,0,0,14812,2833,1.3
1544,Chesapeake_Bay_retriever,828770345708580865,1486447222,iPhone,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride.  he must focus ,Alfie,0,0,0,0,27760,6617,1.3
1545,Mexican_hairless,828708714936930305,1486432528,iPhone,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery.  would still pet ,Fiona,0,0,0,0,39764,12626,1.0
1546,toy_poodle,828409743546925057,1486361248,iPhone,This is Mutt Ryan. He's quite confident at the moment.  rise pup! ,Mutt,0,0,0,0,6829,1288,1.2
1547,golden_retriever,826115272272650244,1485814204,iPhone,This is Ike. He's demonstrating the pupmost restraint.  super good boy ,Ike,0,0,0,0,17084,3540,1.3
1548,German_shepherd,823581115634085888,1485210014,iPhone,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable.  would snapchat ,Crawford,0,0,0,0,14222,2992,1.1
1549,Chihuahua,823322678127919110,1485148397,iPhone,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly.  would ride into the sunset with ,Wyatt,0,0,0,0,17197,4551,1.1
1550,Welsh_springer_spaniel,818536468981415936,1484007276,iPhone,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too.  would push ,Tom,0,0,0,0,11980,2809,1.1
1551,Samoyed,817423860136083457,1483742009,iPhone,This is Ken. His cheeks are magic.  (IG: ken_shiba) ,Ken,0,0,0,0,37660,17109,1.3
1552,golden_retriever,816829038950027264,1483600193,iPhone,RT @dog_rates: This is Betty. She's assisting with the dishes. Such a good puppo.  h*ckin helpful af ,Betty,0,0,0,1,0,5378,1.2
1553,golden_retriever,813172488309972993,1482728403,iPhone,This is Eleanor. She winks like she knows many things that you don't.  ,Eleanor,0,0,0,0,10267,2189,1.2
1554,Pembroke,813157409116065792,1482724808,iPhone,This is Layla. It is her first Christmas. She got to be one of the presents.  I wish my presents would bark ,Layla,0,0,0,0,8491,2516,1.2
1555,Pembroke,813112105746448384,1482714007,iPhone,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined.  it'll be ok Toby ,Toby,0,0,0,0,11362,3154,1.2
1556,toy_poodle,808733504066486276,1481670067,iPhone,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge.  would rescue ,0,0,0,1,0,8695,2463,1.2
1557,golden_retriever,807059379405148160,1481270925,iPhone,RT @dog_rates: This is Cali. She arrived preassembled. Convenient af.  appears to be rather h*ckin pettable ,Cali,0,0,0,0,0,8360,1.2
1558,French_bulldog,793210959003287553,1477965604,iPhone,This is Maude. She's the h*ckin happiest wasp you've ever seen.  would pet with caution ,Maude,0,0,0,0,9870,3232,1.0
1559,golden_retriever,790946055508652032,1477425609,iPhone,This is Betty. She's assisting with the dishes. Such a good puppo.  h*ckin helpful af ,Betty,0,0,0,1,18337,5378,1.2
1560,malinois,790581949425475584,1477338799,iPhone,This is Duke. He sneaks into the fridge sometimes. It's his safe place.  would give little jacket if necessary ,Duke,0,0,0,0,22842,8174,1.1
1561,golden_retriever,787322443945877504,1476561673,iPhone,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still  ,Lincoln,0,0,0,0,8605,1993,1.0
1562,toy_poodle,785927819176054784,1476229168,iPhone,This is Lucy. She's strives to be the best potato she can be.  would boop ,Lucy,0,0,0,0,12532,3586,1.2
1563,Eskimo_dog,785170936622350336,1476048713,iPhone,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate.  ,Hero,0,0,0,0,13336,5543,1.1
1564,golden_retriever,782969140009107456,1475523764,iPhone,This is Cali. She arrived preassembled. Convenient af.  appears to be rather h*ckin pettable ,Cali,0,0,0,0,26603,8360,1.2
1565,Chesapeake_Bay_retriever,781524693396357120,1475179381,iPhone,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs...  ,0,0,0,0,0,22858,6292,1.2
1566,pug,776088319444877312,1473883249,iPhone,I can't tap the screen to make the hearts appear fast enough.  for the source of all future unproductiveness ,0,0,0,0,0,2014,175,1.0
1567,Labrador_retriever,773308824254029826,1473220565,iPhone,This is Bungalo. She uses that face to get what she wants. It works unbelievably well.  would never say no to ,Bungalo,0,0,0,0,25486,8487,1.2
1568,miniature_pinscher,773247561583001600,1473205959,iPhone,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you.  innovative af ,Chip,0,0,0,0,10269,3631,1.0
1569,Norwegian_elkhound,772877495989305348,1473117729,Client,You need to watch these two doggos argue through a cat door. Both  ,0,0,0,0,0,9409,4412,1.1
1570,golden_retriever,771136648247640064,1472702678,iPhone,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams.  ,Dixie,0,0,0,0,10089,3295,1.1
1571,French_bulldog,761227390836215808,1470340127,iPhone,This is Albert. He just found out that bees are dying globally at an alarming rate.  heckin worried af now ,Albert,0,0,0,0,5833,1747,1.0
1572,Old_English_sheepdog,758854675097526272,1469774428,iPhone,"This is Lilli Bee &amp; Honey Bear. Unfortunately, they were both born with no eyes. So heckin sad. Both  ",Lilli,0,0,0,0,3869,1008,1.1
1573,Cardigan,758041019896193024,1469580437,iPhone,Teagan reads entire books in store so they're free. Loved 50 Shades of Grey (how dare I make that joke so late)  ,0,0,0,0,0,2960,428,0.9
1574,Old_English_sheepdog,757741869644341248,1469509114,iPhone,This is Leonard. He hides in bushes to escape his problems.  relatable af ,Leonard,0,0,0,0,7516,3645,1.0
1575,schipperke,757729163776290825,1469506085,iPhone,RT @dog_rates: This is Chompsky. He lives up to his name.  ,Chompsky,0,0,0,0,0,9152,1.1
1576,Labrador_retriever,757725642876129280,1469505245,iPhone,This is Beckham. He fell asleep at the wheel. Very churlish. Looks to have a backpup driver tho. That's good.  ,Beckham,0,0,0,0,4958,1368,1.1
1577,golden_retriever,757400162377592832,1469427645,iPhone,She walks herself up and down the train to be petted by all the passengers.  I can't handle this ,0,0,0,0,0,16523,7641,1.3
1578,French_bulldog,756288534030475264,1469162612,iPhone,Here's a heartwarming scene of a single father raising his two pups. Downright awe-inspiring af.  for everyone ,0,0,0,0,0,28068,14767,1.2
1579,English_setter,752660715232722944,1468297672,iPhone,"Hooman used Pokeball
*wiggle*
*wiggle*
Doggo broke free 
 ",0,1,0,0,0,4812,1759,1.0
1580,Labrador_retriever,752519690950500352,1468264050,iPhone,Hopefully this puppo on a swing will help get you through your Monday.  would push ,0,0,0,0,1,8043,3849,1.1
1581,golden_retriever,752309394570878976,1468213911,iPhone,RT @dog_rates: Everyone needs to watch this.  ,0,0,0,0,0,0,18700,1.3
1582,Boston_bull,750011400160841729,1467666026,TweetDeck,Meet Piper. She's an airport doggo. Please return your tray table to its full pupright and locked position.  ,Piper,1,0,0,0,3527,1016,1.1
1583,West_Highland_white_terrier,749036806121881602,1467433665,iPhone,This is Dietrich. He hops at random. Other doggos don't understand him. It upsets him greatly.  would comfort ,Dietrich,0,0,0,0,3374,877,0.8
1584,chow,745712589599014916,1466641110,iPhone,This is Percy. He fell asleep at the wheel. Irresponsible af.  absolute menace on the roadway ,Percy,0,0,0,0,7547,2596,0.7
1585,basset,745433870967832576,1466574658,iPhone,This is Lenox. She's in a wheelbarrow. Silly doggo. You don't belong there.  would push around ,Lenox,1,0,0,0,7705,2839,1.0
1586,standard_poodle,743545585370791937,1466124456,iPhone,Say hello to Bentley and Millie. They do everything together. Besties forever. Both  ,Bentley,0,0,0,0,3816,1048,1.1
1587,French_bulldog,742150209887731712,1465791773,iPhone,This is Edmund. He sends stellar selfies. Cute af.  would totally snapchat with this pupper ,Edmund,0,0,1,0,5574,1742,0.8
1588,Norwegian_elkhound,740676976021798912,1465440526,iPhone,"Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af.  nothing runs like a pupper ",Baloo,0,0,1,0,19618,7552,1.1
1589,toy_poodle,736365877722001409,1464412680,iPhone,This is Rory. He's extremely impatient.  settle down pupper ,Rory,0,0,1,0,4319,1384,1.1
1590,Staffordshire_bullterrier,732732193018155009,1463546342,iPhone,This is Ralpher. He's an East Guinean Flop Dog. Cuddly af.  ,Ralpher,0,0,0,0,2634,592,1.2
